type,part,expr
wave_16,combined_mode_wave,(4.388e-4)*sin(4*pi*x)*cos(0.392*pi*t*4)
wave_16,combined_mode_wave,(2.598e-4)*sin(5*pi*x)*cos(0.392*pi*t*5)
wave_16,combined_mode_wave,(-2.374e-4)*sin(6*pi*x)*cos(0.392*pi*t*6)
wave_16,combined_mode_wave,(1.83e-4)*sin(7*pi*x)*cos(0.392*pi*t*7)
wave_16,combined_mode_wave,(2.08e-4)*sin(8*pi*x)*cos(0.392*pi*t*8)
wave_16,combined_mode_wave,(-1.947e-4)*sin(9*pi*x)*cos(0.392*pi*t*9)
wave_16,combined_mode_wave,(-1.588e-4)*sin(10*pi*x)*cos(0.392*pi*t*10)
wave_16,combined_mode_wave,(1.353e-4)*sin(11*pi*x)*cos(0.392*pi*t*11)
wave_16,combined_mode_wave,(-8.797e-4)*sin(12*pi*x)*cos(0.392*pi*t*12)
wave_16,combined_mode_wave,(-1.266e-4)*sin(13*pi*x)*cos(0.392*pi*t*13)
wave_16,combined_mode_wave,(8.762e-4)*sin(14*pi*x)*cos(0.392*pi*t*14)
wave_16,combined_mode_wave,(-8.751e-4)*sin(15*pi*x)*cos(0.392*pi*t*15)
wave_16,combined_mode_wave,(1.081e-4)*sin(16*pi*x)*cos(0.392*pi*t*16)
wave_16,combined_mode_wave,(-1.562e-1)*sin(1*pi*x)*cos(0.55*pi*t*1)
wave_16,combined_mode_wave,(6.132e-3)*sin(2*pi*x)*cos(0.55*pi*t*2)
wave_16,combined_mode_wave,(-5.676e-4)*sin(3*pi*x)*cos(0.55*pi*t*3)
wave_16,combined_mode_wave,(-4.073e-4)*sin(4*pi*x)*cos(0.55*pi*t*4)
wave_16,combined_mode_wave,(2.384e-4)*sin(5*pi*x)*cos(0.55*pi*t*5)
wave_16,combined_mode_wave,(2.733e-4)*sin(6*pi*x)*cos(0.55*pi*t*6)
wave_16,combined_mode_wave,(-2.465e-4)*sin(7*pi*x)*cos(0.55*pi*t*7)
wave_16,combined_mode_wave,(1.384e-4)*sin(8*pi*x)*cos(0.55*pi*t*8)
wave_16,combined_mode_wave,(-1.811e-4)*sin(9*pi*x)*cos(0.55*pi*t*9)
wave_16,combined_mode_wave,(1.21e-4)*sin(10*pi*x)*cos(0.55*pi*t*10)
wave_16,combined_mode_wave,(1.263e-4)*sin(11*pi*x)*cos(0.55*pi*t*11)
wave_16,combined_mode_wave,(1.148e-4)*sin(12*pi*x)*cos(0.55*pi*t*12)
wave_16,combined_mode_wave,(-8.076e-4)*sin(13*pi*x)*cos(0.55*pi*t*13)
wave_16,combined_mode_wave,(-1.194e-4)*sin(14*pi*x)*cos(0.55*pi*t*14)
wave_16,combined_mode_wave,(8.612e-4)*sin(15*pi*x)*cos(0.55*pi*t*15)
wave_16,combined_mode_wave,(-9.383e-4)*sin(16*pi*x)*cos(0.55*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.557e-1)
wave_16,cosine_part,cos(0.403*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-8.643e-3)
wave_16,cosine_part,cos(0.403*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-4.961e-4)
wave_16,cosine_part,cos(0.403*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(-4.098e-4)
wave_16,cosine_part,cos(0.403*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(3.057e-4)
wave_16,cosine_part,cos(0.403*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(2.082e-4)
wave_16,cosine_part,cos(0.403*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(1.707e-4)
wave_16,cosine_part,cos(0.403*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-1.54e-4)
wave_16,cosine_part,cos(0.403*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(1.685e-4)
wave_16,cosine_part,cos(0.403*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.704e-4)
wave_16,cosine_part,cos(0.403*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-1.55e-4)
wave_16,cosine_part,cos(0.403*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(1.237e-4)
wave_16,cosine_part,cos(0.403*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(-8.054e-4)
wave_16,cosine_part,cos(0.403*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(9.699e-4)
wave_16,cosine_part,cos(0.403*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(1.017e-4)
wave_16,cosine_part,cos(0.403*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(-9.77e-4)
wave_16,cosine_part,cos(0.403*pi*t*16)
wave_16,combined_mode_wave,(1.669e-1)*sin(1*pi*x)*cos(0.665*pi*t*1)
wave_16,combined_mode_wave,(-5.079e-3)*sin(2*pi*x)*cos(0.665*pi*t*2)
wave_16,combined_mode_wave,(3.625e-4)*sin(3*pi*x)*cos(0.665*pi*t*3)
wave_16,combined_mode_wave,(3.31e-4)*sin(4*pi*x)*cos(0.665*pi*t*4)
wave_16,combined_mode_wave,(2.235e-4)*sin(5*pi*x)*cos(0.665*pi*t*5)
wave_16,combined_mode_wave,(-1.947e-4)*sin(6*pi*x)*cos(0.665*pi*t*6)
wave_16,combined_mode_wave,(-2.204e-4)*sin(7*pi*x)*cos(0.665*pi*t*7)
wave_16,combined_mode_wave,(1.696e-4)*sin(8*pi*x)*cos(0.665*pi*t*8)
wave_16,combined_mode_wave,(-1.156e-4)*sin(9*pi*x)*cos(0.665*pi*t*9)
wave_16,combined_mode_wave,(1.047e-4)*sin(10*pi*x)*cos(0.665*pi*t*10)
wave_16,combined_mode_wave,(1.222e-4)*sin(11*pi*x)*cos(0.665*pi*t*11)
wave_16,combined_mode_wave,(1.234e-4)*sin(12*pi*x)*cos(0.665*pi*t*12)
wave_16,combined_mode_wave,(-8.458e-4)*sin(13*pi*x)*cos(0.665*pi*t*13)
wave_16,combined_mode_wave,(7.871e-4)*sin(14*pi*x)*cos(0.665*pi*t*14)
wave_16,combined_mode_wave,(-7.51e-4)*sin(15*pi*x)*cos(0.665*pi*t*15)
wave_16,combined_mode_wave,(1.084e-4)*sin(16*pi*x)*cos(0.665*pi*t*16)
wave_16,combined_mode_wave,(-1.528e-1)*sin(1*pi*x)*cos(0.724*pi*t*1)
wave_16,combined_mode_wave,(8.189e-3)*sin(2*pi*x)*cos(0.724*pi*t*2)
wave_16,combined_mode_wave,(4.584e-4)*sin(3*pi*x)*cos(0.724*pi*t*3)
wave_16,combined_mode_wave,(2.525e-4)*sin(4*pi*x)*cos(0.724*pi*t*4)
wave_16,combined_mode_wave,(2.209e-4)*sin(5*pi*x)*cos(0.724*pi*t*5)
wave_16,combined_mode_wave,(2.437e-4)*sin(6*pi*x)*cos(0.724*pi*t*6)
wave_16,combined_mode_wave,(-2.234e-4)*sin(7*pi*x)*cos(0.724*pi*t*7)
wave_16,combined_mode_wave,(1.588e-4)*sin(8*pi*x)*cos(0.724*pi*t*8)
wave_16,combined_mode_wave,(-1.32e-4)*sin(9*pi*x)*cos(0.724*pi*t*9)
wave_16,combined_mode_wave,(1.614e-4)*sin(10*pi*x)*cos(0.724*pi*t*10)
wave_16,combined_mode_wave,(1.078e-4)*sin(11*pi*x)*cos(0.724*pi*t*11)
wave_16,combined_mode_wave,(-9.356e-4)*sin(12*pi*x)*cos(0.724*pi*t*12)
wave_16,combined_mode_wave,(1.256e-4)*sin(13*pi*x)*cos(0.724*pi*t*13)
wave_16,combined_mode_wave,(1.205e-4)*sin(14*pi*x)*cos(0.724*pi*t*14)
wave_16,combined_mode_wave,(9.239e-4)*sin(15*pi*x)*cos(0.724*pi*t*15)
wave_16,combined_mode_wave,(7.921e-4)*sin(16*pi*x)*cos(0.724*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.766e-1)
wave_16,cosine_part,cos(0.169*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(7.435e-3)
wave_16,cosine_part,cos(0.169*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(4.931e-4)
wave_16,cosine_part,cos(0.169*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(-3.68e-4)
wave_16,cosine_part,cos(0.169*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-2.669e-4)
wave_16,cosine_part,cos(0.169*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(2.928e-4)
wave_16,cosine_part,cos(0.169*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(1.479e-4)
wave_16,cosine_part,cos(0.169*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-2.175e-4)
wave_16,cosine_part,cos(0.169*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.634e-4)
wave_16,cosine_part,cos(0.169*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(-1.283e-4)
wave_16,cosine_part,cos(0.169*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-1.59e-4)
wave_16,cosine_part,cos(0.169*pi*t*11)
wave_16,cosine_part,cos(0.169*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(1.009e-4)
wave_16,cosine_part,cos(0.169*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(-7.468e-4)
wave_16,cosine_part,cos(0.169*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(9.801e-4)
wave_16,cosine_part,cos(0.169*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(9.526e-4)
wave_16,cosine_part,cos(0.169*pi*t*16)
wave_16,combined_mode_wave,(1.736e-1)*sin(1*pi*x)*cos(0.498*pi*t*1)
wave_16,combined_mode_wave,(7.679e-3)*sin(2*pi*x)*cos(0.498*pi*t*2)
wave_16,combined_mode_wave,(4.88e-4)*sin(3*pi*x)*cos(0.498*pi*t*3)
wave_16,combined_mode_wave,(2.53e-4)*sin(4*pi*x)*cos(0.498*pi*t*4)
wave_16,combined_mode_wave,(-2.49e-4)*sin(5*pi*x)*cos(0.498*pi*t*5)
wave_16,combined_mode_wave,(-1.996e-4)*sin(6*pi*x)*cos(0.498*pi*t*6)
wave_16,combined_mode_wave,(-1.501e-4)*sin(7*pi*x)*cos(0.498*pi*t*7)
wave_16,combined_mode_wave,(2.11e-4)*sin(8*pi*x)*cos(0.498*pi*t*8)
wave_16,combined_mode_wave,(-1.289e-4)*sin(9*pi*x)*cos(0.498*pi*t*9)
wave_16,combined_mode_wave,(-1.07e-4)*sin(10*pi*x)*cos(0.498*pi*t*10)
wave_16,combined_mode_wave,(-1.101e-4)*sin(11*pi*x)*cos(0.498*pi*t*11)
wave_16,combined_mode_wave,(-1.417e-4)*sin(12*pi*x)*cos(0.498*pi*t*12)
wave_16,combined_mode_wave,(9.377e-4)*sin(13*pi*x)*cos(0.498*pi*t*13)
wave_16,combined_mode_wave,(-1.156e-4)*sin(14*pi*x)*cos(0.498*pi*t*14)
wave_16,combined_mode_wave,(-8.403e-4)*sin(15*pi*x)*cos(0.498*pi*t*15)
wave_16,combined_mode_wave,(-9.817e-4)*sin(16*pi*x)*cos(0.498*pi*t*16)
wave_16,combined_mode_wave,(1.371e-1)*sin(1*pi*x)*cos(0.224*pi*t*1)
wave_16,combined_mode_wave,(-8e-3)*sin(2*pi*x)*cos(0.224*pi*t*2)
wave_16,combined_mode_wave,(-5.155e-4)*sin(3*pi*x)*cos(0.224*pi*t*3)
wave_16,combined_mode_wave,(-3.032e-4)*sin(4*pi*x)*cos(0.224*pi*t*4)
wave_16,combined_mode_wave,(-2.723e-4)*sin(5*pi*x)*cos(0.224*pi*t*5)
wave_16,combined_mode_wave,(-2.915e-4)*sin(6*pi*x)*cos(0.224*pi*t*6)
wave_16,combined_mode_wave,(2.079e-4)*sin(7*pi*x)*cos(0.224*pi*t*7)
wave_16,combined_mode_wave,(-1.579e-4)*sin(8*pi*x)*cos(0.224*pi*t*8)
wave_16,combined_mode_wave,(1.101e-4)*sin(9*pi*x)*cos(0.224*pi*t*9)
wave_16,combined_mode_wave,(1.156e-4)*sin(10*pi*x)*cos(0.224*pi*t*10)
wave_16,combined_mode_wave,(-1.185e-4)*sin(11*pi*x)*cos(0.224*pi*t*11)
wave_16,combined_mode_wave,(-8.28e-4)*sin(12*pi*x)*cos(0.224*pi*t*12)
wave_16,combined_mode_wave,(-1.277e-4)*sin(13*pi*x)*cos(0.224*pi*t*13)
wave_16,combined_mode_wave,(1.074e-4)*sin(14*pi*x)*cos(0.224*pi*t*14)
wave_16,combined_mode_wave,(-6.936e-4)*sin(15*pi*x)*cos(0.224*pi*t*15)
wave_16,combined_mode_wave,(-1.042e-4)*sin(16*pi*x)*cos(0.224*pi*t*16)
wave_16,combined_mode_wave,(-1.164e-1)*sin(1*pi*x)*cos(0.316*pi*t*1)
wave_16,combined_mode_wave,(5.136e-3)*sin(2*pi*x)*cos(0.316*pi*t*2)
wave_16,combined_mode_wave,(-4.682e-4)*sin(3*pi*x)*cos(0.316*pi*t*3)
wave_16,combined_mode_wave,(4.402e-4)*sin(4*pi*x)*cos(0.316*pi*t*4)
wave_16,combined_mode_wave,(2.75e-4)*sin(5*pi*x)*cos(0.316*pi*t*5)
wave_16,combined_mode_wave,(-1.775e-4)*sin(6*pi*x)*cos(0.316*pi*t*6)
wave_16,combined_mode_wave,(2.264e-4)*sin(7*pi*x)*cos(0.316*pi*t*7)
wave_16,combined_mode_wave,(1.456e-4)*sin(8*pi*x)*cos(0.316*pi*t*8)
wave_16,combined_mode_wave,(1.827e-4)*sin(9*pi*x)*cos(0.316*pi*t*9)
wave_16,combined_mode_wave,(1.727e-4)*sin(10*pi*x)*cos(0.316*pi*t*10)
wave_16,combined_mode_wave,(1.536e-4)*sin(11*pi*x)*cos(0.316*pi*t*11)
wave_16,combined_mode_wave,(-1.429e-4)*sin(12*pi*x)*cos(0.316*pi*t*12)
wave_16,combined_mode_wave,(-1.287e-4)*sin(13*pi*x)*cos(0.316*pi*t*13)
wave_16,combined_mode_wave,(7.403e-4)*sin(14*pi*x)*cos(0.316*pi*t*14)
wave_16,combined_mode_wave,(1.011e-4)*sin(15*pi*x)*cos(0.316*pi*t*15)
wave_16,combined_mode_wave,(-6.928e-4)*sin(16*pi*x)*cos(0.316*pi*t*16)
wave_16,combined_mode_wave,(1.482e-1)*sin(1*pi*x)*cos(0.764*pi*t*1)
wave_16,combined_mode_wave,(-6.7e-3)*sin(2*pi*x)*cos(0.764*pi*t*2)
wave_16,combined_mode_wave,(4.533e-4)*sin(3*pi*x)*cos(0.764*pi*t*3)
wave_16,combined_mode_wave,(4.248e-4)*sin(4*pi*x)*cos(0.764*pi*t*4)
wave_16,combined_mode_wave,(-2.506e-4)*sin(5*pi*x)*cos(0.764*pi*t*5)
wave_16,combined_mode_wave,(1.878e-4)*sin(6*pi*x)*cos(0.764*pi*t*6)
wave_16,combined_mode_wave,(1.589e-4)*sin(7*pi*x)*cos(0.764*pi*t*7)
wave_16,combined_mode_wave,(1.473e-4)*sin(8*pi*x)*cos(0.764*pi*t*8)
wave_16,combined_mode_wave,(1.53e-4)*sin(9*pi*x)*cos(0.764*pi*t*9)
wave_16,combined_mode_wave,(1.242e-4)*sin(10*pi*x)*cos(0.764*pi*t*10)
wave_16,combined_mode_wave,(1.37e-4)*sin(11*pi*x)*cos(0.764*pi*t*11)
wave_16,combined_mode_wave,(1.151e-4)*sin(12*pi*x)*cos(0.764*pi*t*12)
wave_16,combined_mode_wave,(-1.353e-4)*sin(13*pi*x)*cos(0.764*pi*t*13)
wave_16,combined_mode_wave,(-1.188e-4)*sin(14*pi*x)*cos(0.764*pi*t*14)
wave_16,combined_mode_wave,(8.967e-4)*sin(15*pi*x)*cos(0.764*pi*t*15)
wave_16,combined_mode_wave,(7.994e-4)*sin(16*pi*x)*cos(0.764*pi*t*16)
wave_16,combined_mode_wave,(1.349e-1)*sin(1*pi*x)*cos(0.785*pi*t*1)
wave_16,combined_mode_wave,(-7.238e-3)*sin(2*pi*x)*cos(0.785*pi*t*2)
wave_16,combined_mode_wave,(-5.682e-4)*sin(3*pi*x)*cos(0.785*pi*t*3)
wave_16,combined_mode_wave,(2.943e-4)*sin(4*pi*x)*cos(0.785*pi*t*4)
wave_16,combined_mode_wave,(2.302e-4)*sin(5*pi*x)*cos(0.785*pi*t*5)
wave_16,combined_mode_wave,(-2.279e-4)*sin(6*pi*x)*cos(0.785*pi*t*6)
wave_16,combined_mode_wave,(-1.669e-4)*sin(7*pi*x)*cos(0.785*pi*t*7)
wave_16,combined_mode_wave,(1.956e-4)*sin(8*pi*x)*cos(0.785*pi*t*8)
wave_16,combined_mode_wave,(1.659e-4)*sin(9*pi*x)*cos(0.785*pi*t*9)
wave_16,combined_mode_wave,(1.196e-4)*sin(10*pi*x)*cos(0.785*pi*t*10)
wave_16,combined_mode_wave,(1.481e-4)*sin(11*pi*x)*cos(0.785*pi*t*11)
wave_16,combined_mode_wave,(9.107e-4)*sin(12*pi*x)*cos(0.785*pi*t*12)
wave_16,combined_mode_wave,(-9.902e-4)*sin(13*pi*x)*cos(0.785*pi*t*13)
wave_16,combined_mode_wave,(-1.027e-4)*sin(14*pi*x)*cos(0.785*pi*t*14)
wave_16,combined_mode_wave,(-8.14e-4)*sin(15*pi*x)*cos(0.785*pi*t*15)
wave_16,combined_mode_wave,(-9.066e-4)*sin(16*pi*x)*cos(0.785*pi*t*16)
wave_16,combined_mode_wave,(-1.719e-1)*sin(1*pi*x)*cos(0.627*pi*t*1)
wave_16,combined_mode_wave,(-7.6e-3)*sin(2*pi*x)*cos(0.627*pi*t*2)
wave_16,combined_mode_wave,(-3.753e-4)*sin(3*pi*x)*cos(0.627*pi*t*3)
wave_16,combined_mode_wave,(2.979e-4)*sin(4*pi*x)*cos(0.627*pi*t*4)
wave_16,combined_mode_wave,(-3.008e-4)*sin(5*pi*x)*cos(0.627*pi*t*5)
wave_16,combined_mode_wave,(-1.691e-4)*sin(6*pi*x)*cos(0.627*pi*t*6)
wave_16,combined_mode_wave,(-1.455e-4)*sin(7*pi*x)*cos(0.627*pi*t*7)
wave_16,combined_mode_wave,(-1.695e-4)*sin(8*pi*x)*cos(0.627*pi*t*8)
wave_16,combined_mode_wave,(1.66e-4)*sin(9*pi*x)*cos(0.627*pi*t*9)
wave_16,combined_mode_wave,(1.742e-4)*sin(10*pi*x)*cos(0.627*pi*t*10)
wave_16,combined_mode_wave,(-1.302e-4)*sin(11*pi*x)*cos(0.627*pi*t*11)
wave_16,combined_mode_wave,(1.412e-4)*sin(12*pi*x)*cos(0.627*pi*t*12)
wave_16,combined_mode_wave,(1.025e-4)*sin(13*pi*x)*cos(0.627*pi*t*13)
wave_16,combined_mode_wave,(1.174e-4)*sin(14*pi*x)*cos(0.627*pi*t*14)
wave_16,combined_mode_wave,(-1.059e-4)*sin(15*pi*x)*cos(0.627*pi*t*15)
wave_16,combined_mode_wave,(7.183e-4)*sin(16*pi*x)*cos(0.627*pi*t*16)
wave_16,combined_mode_wave,(-1.139e-1)*sin(1*pi*x)*cos(0.59*pi*t*1)
wave_16,combined_mode_wave,(5.233e-3)*sin(2*pi*x)*cos(0.59*pi*t*2)
wave_16,combined_mode_wave,(-5.763e-4)*sin(3*pi*x)*cos(0.59*pi*t*3)
wave_16,combined_mode_wave,(-3.305e-4)*sin(4*pi*x)*cos(0.59*pi*t*4)
wave_16,combined_mode_wave,(-2.504e-4)*sin(5*pi*x)*cos(0.59*pi*t*5)
wave_16,combined_mode_wave,(2.275e-4)*sin(6*pi*x)*cos(0.59*pi*t*6)
wave_16,combined_mode_wave,(2.444e-4)*sin(7*pi*x)*cos(0.59*pi*t*7)
wave_16,combined_mode_wave,(-1.39e-4)*sin(8*pi*x)*cos(0.59*pi*t*8)
wave_16,combined_mode_wave,(-1.147e-4)*sin(9*pi*x)*cos(0.59*pi*t*9)
wave_16,combined_mode_wave,(1.454e-4)*sin(10*pi*x)*cos(0.59*pi*t*10)
wave_16,combined_mode_wave,(-1.107e-4)*sin(11*pi*x)*cos(0.59*pi*t*11)
wave_16,combined_mode_wave,(-1.311e-4)*sin(12*pi*x)*cos(0.59*pi*t*12)
wave_16,combined_mode_wave,(1.108e-4)*sin(13*pi*x)*cos(0.59*pi*t*13)
wave_16,combined_mode_wave,(1.192e-4)*sin(14*pi*x)*cos(0.59*pi*t*14)
wave_16,combined_mode_wave,(-8.457e-4)*sin(15*pi*x)*cos(0.59*pi*t*15)
wave_16,combined_mode_wave,(-6.332e-4)*sin(16*pi*x)*cos(0.59*pi*t*16)
wave_16,combined_mode_wave,(-1.547e-1)*sin(1*pi*x)*cos(0.279*pi*t*1)
wave_16,combined_mode_wave,(6.132e-3)*sin(2*pi*x)*cos(0.279*pi*t*2)
wave_16,combined_mode_wave,(5.594e-4)*sin(3*pi*x)*cos(0.279*pi*t*3)
wave_16,combined_mode_wave,(-3.117e-4)*sin(4*pi*x)*cos(0.279*pi*t*4)
wave_16,combined_mode_wave,(2.897e-4)*sin(5*pi*x)*cos(0.279*pi*t*5)
wave_16,combined_mode_wave,(2.388e-4)*sin(6*pi*x)*cos(0.279*pi*t*6)
wave_16,combined_mode_wave,(1.787e-4)*sin(7*pi*x)*cos(0.279*pi*t*7)
wave_16,combined_mode_wave,(-1.262e-4)*sin(8*pi*x)*cos(0.279*pi*t*8)
wave_16,combined_mode_wave,(-1.722e-4)*sin(9*pi*x)*cos(0.279*pi*t*9)
wave_16,combined_mode_wave,(1.51e-4)*sin(10*pi*x)*cos(0.279*pi*t*10)
wave_16,combined_mode_wave,(-1.12e-4)*sin(11*pi*x)*cos(0.279*pi*t*11)
wave_16,combined_mode_wave,(1.461e-4)*sin(12*pi*x)*cos(0.279*pi*t*12)
wave_16,combined_mode_wave,(-8.435e-4)*sin(13*pi*x)*cos(0.279*pi*t*13)
wave_16,combined_mode_wave,(8.791e-4)*sin(14*pi*x)*cos(0.279*pi*t*14)
wave_16,combined_mode_wave,(9.479e-4)*sin(15*pi*x)*cos(0.279*pi*t*15)
wave_16,combined_mode_wave,(8.414e-4)*sin(16*pi*x)*cos(0.279*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(-1.612e-1)
wave_16,cosine_part,cos(0.739*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-6.472e-3)
wave_16,cosine_part,cos(0.739*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-5.135e-4)
wave_16,cosine_part,cos(0.739*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(3.738e-4)
wave_16,cosine_part,cos(0.739*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-3.476e-4)
wave_16,cosine_part,cos(0.739*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(-2.119e-4)
wave_16,cosine_part,cos(0.739*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-1.862e-4)
wave_16,cosine_part,cos(0.739*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(-1.248e-4)
wave_16,cosine_part,cos(0.739*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.305e-4)
wave_16,cosine_part,cos(0.739*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(-1.084e-4)
wave_16,cosine_part,cos(0.739*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-9.38e-4)
wave_16,cosine_part,cos(0.739*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(-1.027e-4)
wave_16,cosine_part,cos(0.739*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(9.173e-4)
wave_16,cosine_part,cos(0.739*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(-1.224e-4)
wave_16,cosine_part,cos(0.739*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(1.148e-4)
wave_16,cosine_part,cos(0.739*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(9.425e-4)
wave_16,cosine_part,cos(0.739*pi*t*16)
wave_16,cosine_part,cos(0.53*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-8.565e-3)
wave_16,cosine_part,cos(0.53*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-4.648e-4)
wave_16,cosine_part,cos(0.53*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(3.373e-4)
wave_16,cosine_part,cos(0.53*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(-2.41e-4)
wave_16,cosine_part,cos(0.53*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(-2.419e-4)
wave_16,cosine_part,cos(0.53*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-2.022e-4)
wave_16,cosine_part,cos(0.53*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(1.905e-4)
wave_16,cosine_part,cos(0.53*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.768e-4)
wave_16,cosine_part,cos(0.53*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.391e-4)
wave_16,cosine_part,cos(0.53*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(-9.306e-4)
wave_16,cosine_part,cos(0.53*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(1.203e-4)
wave_16,cosine_part,cos(0.53*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(-8.212e-4)
wave_16,cosine_part,cos(0.53*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(1.231e-4)
wave_16,cosine_part,cos(0.53*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(1.135e-4)
wave_16,cosine_part,cos(0.53*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(-7.897e-4)
wave_16,cosine_part,cos(0.53*pi*t*16)
wave_16,sine_part,sin(1*pi*x)*(1.756e-1)
wave_16,cosine_part,cos(0.293*pi*t*1)
wave_16,sine_part,sin(2*pi*x)*(-8.811e-3)
wave_16,cosine_part,cos(0.293*pi*t*2)
wave_16,sine_part,sin(3*pi*x)*(-4.168e-4)
wave_16,cosine_part,cos(0.293*pi*t*3)
wave_16,sine_part,sin(4*pi*x)*(2.916e-4)
wave_16,cosine_part,cos(0.293*pi*t*4)
wave_16,sine_part,sin(5*pi*x)*(2.433e-4)
wave_16,cosine_part,cos(0.293*pi*t*5)
wave_16,sine_part,sin(6*pi*x)*(-2.372e-4)
wave_16,cosine_part,cos(0.293*pi*t*6)
wave_16,sine_part,sin(7*pi*x)*(-1.492e-4)
wave_16,cosine_part,cos(0.293*pi*t*7)
wave_16,sine_part,sin(8*pi*x)*(2.182e-4)
wave_16,cosine_part,cos(0.293*pi*t*8)
wave_16,sine_part,sin(9*pi*x)*(-1.469e-4)
wave_16,cosine_part,cos(0.293*pi*t*9)
wave_16,sine_part,sin(10*pi*x)*(1.476e-4)
wave_16,cosine_part,cos(0.293*pi*t*10)
wave_16,sine_part,sin(11*pi*x)*(1.085e-4)
wave_16,cosine_part,cos(0.293*pi*t*11)
wave_16,sine_part,sin(12*pi*x)*(9.663e-4)
wave_16,cosine_part,cos(0.293*pi*t*12)
wave_16,sine_part,sin(13*pi*x)*(-1.1e-4)
wave_16,cosine_part,cos(0.293*pi*t*13)
wave_16,sine_part,sin(14*pi*x)*(-1.008e-4)
wave_16,cosine_part,cos(0.293*pi*t*14)
wave_16,sine_part,sin(15*pi*x)*(7.893e-4)
wave_16,cosine_part,cos(0.293*pi*t*15)
wave_16,sine_part,sin(16*pi*x)*(7.803e-4)
wave_16,cosine_part,cos(0.293*pi*t*16)
wave_16,combined_mode_wave,(1.199e-1)*sin(1*pi*x)*cos(0.165*pi*t*1)
wave_16,combined_mode_wave,(-7.977e-3)*sin(2*pi*x)*cos(0.165*pi*t*2)
wave_16,combined_mode_wave,(3.3e-4)*sin(3*pi*x)*cos(0.165*pi*t*3)
